"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","DateTime"
"69219",2.6,0.31,234.92,11,0,2,17,2007-02-02 19:02:00
"69220",2.59,0.31,234.66,11,0,1,17,2007-02-02 19:03:00
"69221",2.588,0.31,234.73,11,0,1,17,2007-02-02 19:04:00
"69222",2.598,0.314,235.42,11,0,1,17,2007-02-02 19:05:00
"69223",2.584,0.31,234.67,11,0,2,17,2007-02-02 19:06:00
"69224",2.794,0.31,235.17,11.8,0,1,17,2007-02-02 19:07:00
"69225",2.836,0.216,235.34,12,0,1,17,2007-02-02 19:08:00
"69226",2.508,0.188,235.69,10.6,0,1,17,2007-02-02 19:09:00
"69227",2.486,0.15,236.18,10.4,0,1,17,2007-02-02 19:10:00
"69228",2.422,0.092,236.22,10.2,0,2,17,2007-02-02 19:11:00
"69229",2.13,0.092,236.39,9,0,1,17,2007-02-02 19:12:00
"69230",1.764,0.088,236.73,7.4,0,1,17,2007-02-02 19:13:00
"69231",1.652,0.094,237.63,6.8,0,1,17,2007-02-02 19:14:00
"69232",1.556,0,237.7,6.4,0,1,18,2007-02-02 19:15:00
"69233",1.578,0,237.13,6.6,0,0,17,2007-02-02 19:16:00
"69234",1.888,0,237.9,8,0,0,17,2007-02-02 19:17:00
"69235",1.714,0,238.41,7.2,0,0,18,2007-02-02 19:18:00
"69236",1.724,0,239.13,7.2,0,0,17,2007-02-02 19:19:00
"69237",1.728,0,239.51,7.2,0,0,18,2007-02-02 19:20:00
"69238",1.822,0,239.84,7.6,0,0,17,2007-02-02 19:21:00
"69239",1.898,0,239.35,7.8,0,0,18,2007-02-02 19:22:00
"69240",1.966,0,239.28,8.2,0,0,18,2007-02-02 19:23:00
"69241",2.04,0,238.73,8.4,0,0,17,2007-02-02 19:24:00
"69242",2.032,0,238.13,8.4,0,0,17,2007-02-02 19:25:00
"69243",2.03,0,238.07,8.4,0,0,18,2007-02-02 19:26:00
"69244",2.022,0,237.5,8.4,0,0,17,2007-02-02 19:27:00
"69245",1.888,0,237.77,8,0,0,17,2007-02-02 19:28:00
"69246",1.754,0,237.53,7.4,0,0,18,2007-02-02 19:29:00
"69247",1.694,0,236.94,7,0,0,17,2007-02-02 19:30:00
"69248",1.688,0,236.49,7,0,0,17,2007-02-02 19:31:00
"69249",1.764,0,235.9,7.4,0,0,17,2007-02-02 19:32:00
"69250",1.968,0.086,235.63,8.4,0,0,17,2007-02-02 19:33:00
"69251",2.154,0.104,236.38,9.2,0,0,17,2007-02-02 19:34:00
"69252",2.292,0.102,235.72,9.6,0,0,17,2007-02-02 19:35:00
"69253",2.286,0.1,235.51,9.6,0,0,17,2007-02-02 19:36:00
"69254",2.27,0.096,234.79,9.6,0,0,17,2007-02-02 19:37:00
"69255",2.272,0.098,235.07,9.6,0,0,17,2007-02-02 19:38:00
"69256",2.29,0.102,236.27,9.6,0,0,17,2007-02-02 19:39:00
"69257",2.276,0.1,235.68,9.6,0,0,17,2007-02-02 19:40:00
"69258",2.274,0.1,235.67,9.6,0,0,17,2007-02-02 19:41:00
"69259",2.276,0.1,235.94,9.6,0,0,17,2007-02-02 19:42:00
"69260",2.28,0.102,236.25,9.6,0,0,17,2007-02-02 19:43:00
"69261",2.436,0.152,236.58,10.2,0,0,18,2007-02-02 19:44:00
"69262",2.53,0.204,237.2,10.6,0,0,17,2007-02-02 19:45:00
"69263",2.59,0.2,236.24,11,0,0,17,2007-02-02 19:46:00
"69264",2.576,0.196,235.68,10.8,0,0,17,2007-02-02 19:47:00
"69265",2.548,0.148,235.81,10.8,0,0,17,2007-02-02 19:48:00
"69266",2.55,0.072,236.31,10.8,0,0,17,2007-02-02 19:49:00
"69267",2.52,0.068,235.27,10.6,0,0,17,2007-02-02 19:50:00
"69268",1.878,0.072,236.7,8,0,0,17,2007-02-02 19:51:00
"69269",1.784,0.076,237.41,7.4,0,0,18,2007-02-02 19:52:00
"69270",1.664,0.076,237.55,7,0,0,17,2007-02-02 19:53:00
"69271",1.656,0.076,237.15,7,0,0,17,2007-02-02 19:54:00
"69272",1.626,0,236.77,6.8,0,0,17,2007-02-02 19:55:00
"69273",1.588,0,237.08,6.6,0,0,18,2007-02-02 19:56:00
"69274",1.596,0,237.81,6.6,0,0,17,2007-02-02 19:57:00
"69275",1.598,0,237.95,6.6,0,0,17,2007-02-02 19:58:00
"69276",1.588,0,237.09,6.6,0,0,17,2007-02-02 19:59:00
"69277",2.056,0,235.87,8.6,0,0,18,2007-02-02 20:00:00
"69278",2.052,0,235.71,8.6,0,0,17,2007-02-02 20:01:00
"69279",2.062,0,236.34,8.6,0,0,17,2007-02-02 20:02:00
"69280",2.066,0,236.1,8.6,0,0,17,2007-02-02 20:03:00
"69281",2.08,0,237.1,8.6,0,0,17,2007-02-02 20:04:00
"69282",1.284,0,238.48,5.6,0,0,5,2007-02-02 20:05:00
"69283",1.058,0,239.88,4.4,0,0,0,2007-02-02 20:06:00
"69284",1.052,0,239.82,4.4,0,0,0,2007-02-02 20:07:00
"69285",1.05,0,239.41,4.4,0,0,0,2007-02-02 20:08:00
"69286",1.044,0,238.61,4.4,0,0,0,2007-02-02 20:09:00
"69287",1.052,0,238.78,4.4,0,0,0,2007-02-02 20:10:00
"69288",1.052,0,238.72,4.4,0,0,0,2007-02-02 20:11:00
"69289",1.048,0,238.38,4.4,0,0,0,2007-02-02 20:12:00
"69290",1.094,0,237.68,4.6,0,0,0,2007-02-02 20:13:00
"69291",1.302,0.12,237.66,5.4,0,0,0,2007-02-02 20:14:00
"69292",0.844,0.116,238.24,3.6,0,0,0,2007-02-02 20:15:00
"69293",0.822,0.11,237.41,3.4,0,0,0,2007-02-02 20:16:00
"69294",0.818,0.11,237.19,3.4,0,0,0,2007-02-02 20:17:00
"69295",0.822,0.114,238.33,3.4,0,0,0,2007-02-02 20:18:00
"69296",0.828,0.118,239.55,3.4,0,0,0,2007-02-02 20:19:00
"69297",1.026,0.112,238.61,4.4,0,0,0,2007-02-02 20:20:00
"69298",1.332,0.116,238.34,5.6,0,0,0,2007-02-02 20:21:00
"69299",1.37,0.116,238.33,5.8,0,0,0,2007-02-02 20:22:00
"69300",1.326,0.118,238.55,5.6,0,0,0,2007-02-02 20:23:00
"69301",1.33,0.118,238.82,5.6,0,0,0,2007-02-02 20:24:00
"69302",2.318,0.336,238.13,10.4,0,0,0,2007-02-02 20:25:00
"69303",1.336,0.124,240.05,5.6,0,0,0,2007-02-02 20:26:00
"69304",1.334,0.124,239.94,5.6,0,0,0,2007-02-02 20:27:00
"69305",1.42,0.222,239.22,6,0,0,0,2007-02-02 20:28:00
"69306",1.4,0.222,238.94,5.8,0,0,0,2007-02-02 20:29:00
"69307",1.4,0.222,239.08,5.8,0,0,0,2007-02-02 20:30:00
"69308",1.408,0.226,239.96,5.8,0,0,0,2007-02-02 20:31:00
"69309",1.42,0.226,240.03,6,0,0,0,2007-02-02 20:32:00
"69310",1.408,0.226,239.91,5.8,0,0,0,2007-02-02 20:33:00
"69311",1.396,0.224,239.77,5.8,0,0,0,2007-02-02 20:34:00
"69312",1.27,0.158,240.37,5.4,0,0,0,2007-02-02 20:35:00
"69313",0.98,0.1,240.48,4,0,0,0,2007-02-02 20:36:00
"69314",0.984,0.104,241.28,4,0,0,0,2007-02-02 20:37:00
"69315",0.984,0.104,241.32,4,0,0,0,2007-02-02 20:38:00
"69316",0.978,0.102,240.75,4,0,0,0,2007-02-02 20:39:00
"69317",0.978,0.102,240.64,4,0,0,0,2007-02-02 20:40:00
"69318",0.978,0.102,240.87,4,0,0,0,2007-02-02 20:41:00
"69319",1.148,0.098,240.45,4.8,0,0,0,2007-02-02 20:42:00
"69320",1.218,0.092,241.17,5,0,0,0,2007-02-02 20:43:00
"69321",0.916,0,241.57,3.8,0,0,0,2007-02-02 20:44:00
"69322",0.918,0,242.08,3.8,0,0,0,2007-02-02 20:45:00
"69323",0.956,0,240.9,4,0,0,0,2007-02-02 20:46:00
"69324",1.072,0,240.08,4.6,0,0,0,2007-02-02 20:47:00
"69325",0.49,0,240.63,2,0,0,0,2007-02-02 20:48:00
"69326",0.49,0,241.87,2,0,0,0,2007-02-02 20:49:00
"69327",0.49,0,241.76,2,0,0,0,2007-02-02 20:50:00
"69328",0.488,0,241.34,2,0,0,0,2007-02-02 20:51:00
"69329",0.488,0,241.47,2,0,0,0,2007-02-02 20:52:00
"69330",0.488,0,241.27,2,0,0,0,2007-02-02 20:53:00
"69331",0.49,0,241.89,2,0,0,0,2007-02-02 20:54:00
"69332",0.494,0,242.87,2,0,0,0,2007-02-02 20:55:00
"69333",0.492,0,242.57,2,0,0,0,2007-02-02 20:56:00
"69334",0.492,0,242.37,2,0,0,0,2007-02-02 20:57:00
"69335",0.49,0,241.81,2,0,0,0,2007-02-02 20:58:00
"69336",0.49,0,241.87,2,0,0,0,2007-02-02 20:59:00
"69337",0.492,0,242.48,2,0,0,0,2007-02-02 21:00:00
"69338",0.614,0.14,242.1,2.6,0,0,0,2007-02-02 21:01:00
"69339",0.604,0.144,243.42,2.4,0,0,0,2007-02-02 21:02:00
"69340",0.6,0.142,243.25,2.4,0,0,0,2007-02-02 21:03:00
"69341",0.59,0.128,240.74,2.4,0,0,0,2007-02-02 21:04:00
"69342",0.588,0.128,240.76,2.4,0,0,0,2007-02-02 21:05:00
"69343",0.586,0.128,240.65,2.4,0,0,0,2007-02-02 21:06:00
"69344",0.586,0.13,241.15,2.4,0,0,0,2007-02-02 21:07:00
"69345",0.584,0.13,240.84,2.4,0,0,0,2007-02-02 21:08:00
"69346",0.584,0.13,241.09,2.4,0,0,0,2007-02-02 21:09:00
"69347",0.582,0.128,240.76,2.4,0,0,0,2007-02-02 21:10:00
"69348",0.582,0.13,240.88,2.4,0,0,0,2007-02-02 21:11:00
"69349",0.576,0.124,239.82,2.4,0,0,0,2007-02-02 21:12:00
"69350",0.576,0.126,240.06,2.4,0,0,0,2007-02-02 21:13:00
"69351",0.576,0.124,240.06,2.4,0,0,0,2007-02-02 21:14:00
"69352",0.576,0.126,240.06,2.4,0,0,0,2007-02-02 21:15:00
"69353",0.652,0.206,240.53,2.8,0,0,0,2007-02-02 21:16:00
"69354",0.558,0.094,239.82,2.4,0,0,0,2007-02-02 21:17:00
"69355",0.558,0.092,239.36,2.4,0,0,0,2007-02-02 21:18:00
"69356",0.646,0.206,239.05,2.8,0,0,0,2007-02-02 21:19:00
"69357",0.64,0.214,239.55,2.8,0,1,0,2007-02-02 21:20:00
"69358",0.636,0.214,239.56,2.8,0,1,0,2007-02-02 21:21:00
"69359",0.632,0.212,239.23,2.8,0,2,0,2007-02-02 21:22:00
"69360",0.634,0.214,239.61,2.8,0,1,0,2007-02-02 21:23:00
"69361",0.634,0.214,239.58,2.8,0,2,0,2007-02-02 21:24:00
"69362",0.634,0.216,239.88,2.8,0,1,0,2007-02-02 21:25:00
"69363",0.64,0.226,241.63,2.8,0,1,0,2007-02-02 21:26:00
"69364",0.622,0.198,241.19,2.6,0,2,0,2007-02-02 21:27:00
"69365",0.572,0.12,241.44,2.4,0,1,0,2007-02-02 21:28:00
"69366",0.574,0.122,242.18,2.4,0,2,0,2007-02-02 21:29:00
"69367",0.572,0.122,242.16,2.4,0,1,0,2007-02-02 21:30:00
"69368",0.57,0.122,241.74,2.4,0,1,0,2007-02-02 21:31:00
"69369",0.566,0.118,240.82,2.4,0,2,0,2007-02-02 21:32:00
"69370",0.566,0.118,240.92,2.4,0,1,0,2007-02-02 21:33:00
"69371",0.564,0.116,240.34,2.4,0,1,0,2007-02-02 21:34:00
"69372",0.564,0.116,240.51,2.4,0,2,0,2007-02-02 21:35:00
"69373",0.558,0.112,239.64,2.4,0,1,0,2007-02-02 21:36:00
"69374",0.558,0.11,239.3,2.4,0,1,0,2007-02-02 21:37:00
"69375",0.558,0.112,239.71,2.4,0,1,0,2007-02-02 21:38:00
"69376",0.558,0.112,239.63,2.4,0,2,0,2007-02-02 21:39:00
"69377",0.554,0.11,239.22,2.4,0,1,0,2007-02-02 21:40:00
"69378",0.582,0.13,238.11,2.6,0,1,0,2007-02-02 21:41:00
"69379",0.658,0.234,237.95,2.8,0,1,0,2007-02-02 21:42:00
"69380",0.656,0.234,238.02,2.8,0,2,0,2007-02-02 21:43:00
"69381",0.652,0.234,237.8,2.8,0,1,0,2007-02-02 21:44:00
"69382",0.648,0.232,237.48,2.8,0,1,0,2007-02-02 21:45:00
"69383",0.644,0.23,237.16,2.8,0,1,0,2007-02-02 21:46:00
"69384",0.644,0.232,237.46,2.8,0,1,0,2007-02-02 21:47:00
"69385",0.644,0.232,237.61,2.8,0,1,0,2007-02-02 21:48:00
"69386",0.578,0.122,238.08,2.4,0,1,0,2007-02-02 21:49:00
"69387",0.574,0.116,238.16,2.4,0,0,0,2007-02-02 21:50:00
"69388",0.576,0.12,239.06,2.4,0,0,0,2007-02-02 21:51:00
"69389",0.578,0.122,239.61,2.4,0,0,0,2007-02-02 21:52:00
"69390",0.572,0.116,238.18,2.4,0,0,0,2007-02-02 21:53:00
"69391",0.57,0.116,237.94,2.4,0,0,0,2007-02-02 21:54:00
"69392",0.568,0.114,237.42,2.4,0,0,0,2007-02-02 21:55:00
"69393",0.568,0.114,237.41,2.4,0,0,0,2007-02-02 21:56:00
"69394",0.514,0,238.52,2.2,0,0,0,2007-02-02 21:57:00
"69395",0.48,0,238.42,2,0,0,0,2007-02-02 21:58:00
"69396",0.48,0,238.67,2,0,0,0,2007-02-02 21:59:00
"69397",0.518,0,238.97,2.2,0,0,0,2007-02-02 22:00:00
"69398",0.552,0.088,237.64,2.2,0,0,0,2007-02-02 22:01:00
"69399",0.55,0.086,237.12,2.2,0,0,0,2007-02-02 22:02:00
"69400",0.552,0.088,237.61,2.2,0,0,0,2007-02-02 22:03:00
"69401",0.552,0.088,237.96,2.2,0,0,0,2007-02-02 22:04:00
"69402",0.554,0.092,238.59,2.2,0,0,0,2007-02-02 22:05:00
"69403",0.552,0.092,238.7,2.2,0,0,0,2007-02-02 22:06:00
"69404",0.55,0.09,238.31,2.2,0,0,0,2007-02-02 22:07:00
"69405",0.552,0.094,239.26,2.2,0,0,0,2007-02-02 22:08:00
"69406",0.55,0.094,239.09,2.2,0,0,0,2007-02-02 22:09:00
"69407",0.552,0.094,239.51,2.2,0,0,0,2007-02-02 22:10:00
"69408",0.53,0.064,239.99,2.2,0,0,0,2007-02-02 22:11:00
"69409",0.486,0,240.09,2,0,0,0,2007-02-02 22:12:00
"69410",0.486,0,240.67,2,0,0,0,2007-02-02 22:13:00
"69411",0.486,0,240.56,2,0,0,0,2007-02-02 22:14:00
"69412",0.486,0,240.05,2,0,0,0,2007-02-02 22:15:00
"69413",0.484,0,239.53,2,0,0,0,2007-02-02 22:16:00
"69414",0.484,0,239.73,2,0,0,0,2007-02-02 22:17:00
"69415",0.484,0,239.43,2,0,0,0,2007-02-02 22:18:00
"69416",0.482,0,239.01,2,0,0,0,2007-02-02 22:19:00
"69417",0.482,0,239.27,2,0,0,0,2007-02-02 22:20:00
"69418",0.484,0,239.69,2,0,0,0,2007-02-02 22:21:00
"69419",0.518,0,240.75,2.2,0,0,0,2007-02-02 22:22:00
"69420",0.848,0.128,241.15,3.6,0,0,0,2007-02-02 22:23:00
"69421",0.764,0.138,242.51,3.2,0,0,0,2007-02-02 22:24:00
"69422",0.896,0.134,242.06,3.8,0,0,0,2007-02-02 22:25:00
"69423",1.398,0.124,241.43,6,0,0,1,2007-02-02 22:26:00
"69424",2.378,0.114,240.22,9.8,0,0,18,2007-02-02 22:27:00
"69425",2.76,0.116,240.55,11.4,0,0,19,2007-02-02 22:28:00
"69426",2.734,0.114,240.09,11.4,0,0,18,2007-02-02 22:29:00
"69427",2.716,0.112,239.59,11.2,0,0,17,2007-02-02 22:30:00
"69428",2.704,0.11,239.29,11.2,0,0,18,2007-02-02 22:31:00
"69429",2.604,0.112,239.41,10.8,0,0,18,2007-02-02 22:32:00
"69430",2.5,0.116,239.75,10.6,0,0,17,2007-02-02 22:33:00
"69431",4.06,0.092,238.05,17,0,0,18,2007-02-02 22:34:00
"69432",3.996,0.096,238.77,16.6,0,0,17,2007-02-02 22:35:00
"69433",3.946,0.096,238.5,16.4,0,0,18,2007-02-02 22:36:00
"69434",3.922,0.098,238.91,16.4,0,0,17,2007-02-02 22:37:00
"69435",3.884,0,238.71,16.2,0,0,18,2007-02-02 22:38:00
"69436",3.912,0.07,239.14,16.2,0,0,17,2007-02-02 22:39:00
"69437",3.91,0.07,239,16.2,0,0,18,2007-02-02 22:40:00
"69438",3.914,0.07,239.03,16.2,0,0,17,2007-02-02 22:41:00
"69439",3.946,0.074,240.11,16.4,0,0,18,2007-02-02 22:42:00
"69440",3.954,0.074,240.48,16.4,0,0,18,2007-02-02 22:43:00
"69441",3.928,0.072,239.62,16.4,0,0,17,2007-02-02 22:44:00
"69442",3.922,0.07,239.51,16.2,0,0,18,2007-02-02 22:45:00
"69443",3.926,0.072,239.68,16.2,0,0,18,2007-02-02 22:46:00
"69444",3.926,0.072,239.72,16.2,0,0,17,2007-02-02 22:47:00
"69445",4.14,0.068,239.27,17.2,0,0,18,2007-02-02 22:48:00
"69446",4.37,0.09,239.64,18.2,0,0,17,2007-02-02 22:49:00
"69447",4.338,0.046,239.49,18,0,0,18,2007-02-02 22:50:00
"69448",4.314,0,239.9,17.8,0,0,18,2007-02-02 22:51:00
"69449",4.318,0,239.98,18,0,0,17,2007-02-02 22:52:00
"69450",4.314,0,239.82,18,0,0,18,2007-02-02 22:53:00
"69451",4.292,0,239.18,17.8,0,0,17,2007-02-02 22:54:00
"69452",4.294,0,239.27,17.8,0,0,18,2007-02-02 22:55:00
"69453",4.286,0,239.11,17.8,0,0,18,2007-02-02 22:56:00
"69454",4.29,0,239.22,17.8,0,0,17,2007-02-02 22:57:00
"69455",4.368,0,239.51,18.2,0,0,18,2007-02-02 22:58:00
"69456",4.236,0,239.25,17.6,0,0,17,2007-02-02 22:59:00
"69457",4.072,0,240.04,16.8,0,0,18,2007-02-02 23:00:00
"69458",2.172,0,241.78,9.6,0,0,18,2007-02-02 23:01:00
"69459",1.746,0,240.33,7.2,0,0,17,2007-02-02 23:02:00
"69460",1.772,0,240.21,7.4,0,0,18,2007-02-02 23:03:00
"69461",1.818,0.124,239.67,7.6,0,0,18,2007-02-02 23:04:00
"69462",2.684,0.114,238.59,12,0,0,17,2007-02-02 23:05:00
"69463",3.616,0.104,237.87,15.2,0,0,18,2007-02-02 23:06:00
"69464",3.554,0.102,237.86,14.8,0,0,17,2007-02-02 23:07:00
"69465",3.596,0.102,237.86,15,0,0,17,2007-02-02 23:08:00
"69466",3.67,0.098,238.19,15.4,0,0,18,2007-02-02 23:09:00
"69467",3.746,0.086,238.52,15.6,0,0,17,2007-02-02 23:10:00
"69468",3.72,0.088,239.26,15.4,0,0,18,2007-02-02 23:11:00
"69469",3.71,0.09,240.02,15.4,0,0,17,2007-02-02 23:12:00
"69470",3.618,0.096,240.14,15,0,0,18,2007-02-02 23:13:00
"69471",3.612,0.096,239.97,15,0,0,18,2007-02-02 23:14:00
"69472",3.62,0.098,240.25,15,0,0,17,2007-02-02 23:15:00
"69473",3.62,0.098,240.27,15,0,0,18,2007-02-02 23:16:00
"69474",3.598,0.094,239.46,15,0,0,18,2007-02-02 23:17:00
"69475",3.576,0.092,238.71,14.8,0,0,17,2007-02-02 23:18:00
"69476",3.5,0,238.54,14.6,0,0,17,2007-02-02 23:19:00
"69477",3.492,0,238.97,14.6,0,0,18,2007-02-02 23:20:00
"69478",3.504,0,239.34,14.6,0,0,17,2007-02-02 23:21:00
"69479",3.516,0,239.81,14.6,0,0,18,2007-02-02 23:22:00
"69480",3.55,0,239.87,14.8,0,0,18,2007-02-02 23:23:00
"69481",3.578,0.074,239.36,14.8,0,0,17,2007-02-02 23:24:00
"69482",3.532,0.074,239.43,14.6,0,0,18,2007-02-02 23:25:00
"69483",3.476,0.076,239.4,14.4,0,0,17,2007-02-02 23:26:00
"69484",3.47,0.074,239.26,14.4,0,0,18,2007-02-02 23:27:00
"69485",3.474,0.076,239.35,14.4,0,0,18,2007-02-02 23:28:00
"69486",3.494,0.078,240.15,14.4,0,0,17,2007-02-02 23:29:00
"69487",3.492,0.08,240.17,14.4,0,0,18,2007-02-02 23:30:00
"69488",3.496,0.08,240.41,14.4,0,0,18,2007-02-02 23:31:00
"69489",3.498,0.08,240.5,14.4,0,0,17,2007-02-02 23:32:00
"69490",3.488,0.078,240.11,14.4,0,0,18,2007-02-02 23:33:00
"69491",3.48,0.074,239.99,14.4,0,0,18,2007-02-02 23:34:00
"69492",3.45,0,239.87,14.2,0,0,17,2007-02-02 23:35:00
"69493",3.518,0,239.84,14.6,0,0,18,2007-02-02 23:36:00
"69494",3.51,0,239.63,14.6,0,0,17,2007-02-02 23:37:00
"69495",3.498,0,239.21,14.6,0,0,18,2007-02-02 23:38:00
"69496",3.498,0,239.28,14.6,0,0,18,2007-02-02 23:39:00
"69497",3.496,0,239.21,14.6,0,0,17,2007-02-02 23:40:00
"69498",3.508,0,239.61,14.6,0,0,18,2007-02-02 23:41:00
"69499",3.506,0,239.51,14.6,0,0,17,2007-02-02 23:42:00
"69500",3.498,0,239.23,14.6,0,0,18,2007-02-02 23:43:00
"69501",3.532,0,238.75,14.8,0,0,17,2007-02-02 23:44:00
"69502",3.584,0.1,238.37,15,0,0,18,2007-02-02 23:45:00
"69503",3.616,0.104,239.66,15,0,0,17,2007-02-02 23:46:00
"69504",3.626,0.106,240.1,15,0,0,18,2007-02-02 23:47:00
"69505",3.634,0.108,240.47,15,0,0,18,2007-02-02 23:48:00
"69506",3.606,0.102,240.39,15,0,0,17,2007-02-02 23:49:00
"69507",3.624,0.104,241.11,15,0,0,18,2007-02-02 23:50:00
"69508",3.628,0.104,241.26,15,0,0,18,2007-02-02 23:51:00
"69509",3.626,0.104,241.07,15,0,0,18,2007-02-02 23:52:00
"69510",3.7,0.208,240.72,15.4,0,0,18,2007-02-02 23:53:00
"69511",3.696,0.226,240.71,15.2,0,1,17,2007-02-02 23:54:00
"69512",3.696,0.226,240.9,15.2,0,1,18,2007-02-02 23:55:00
"69513",3.698,0.226,241.02,15.2,0,2,18,2007-02-02 23:56:00
"69514",3.684,0.224,240.48,15.2,0,1,18,2007-02-02 23:57:00
"69515",3.658,0.22,239.61,15.2,0,1,17,2007-02-02 23:58:00
"69516",3.68,0.224,240.37,15.2,0,2,18,2007-02-02 23:59:00
